file_name,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
Ti4NO2_id2332_E-6.70.cif,Ti4NO2,-6.7011,1.305,Semiconductor,P6_122,178,42
SrSc3(SbO3)4_id3210_E-6.65.cif,SrSc3(SbO3)4,-6.6464,1.203,Semiconductor,Im-3,204,40
Sc2Be2O3_id2671_E-6.63.cif,Sc2Be2O3,-6.6347,3.34,Semiconductor,P321,150,21
ScAl2O2_id4626_E-6.62.cif,ScAl2O2,-6.6204,2.816,Semiconductor,P4/mnc,128,20
LiTi4As(SO)3_id3251_E-6.62.cif,LiTi4As(SO)3,-6.6173,0.801,Semiconductor,P-6m2,187,12
Al2Sn4B4N17_id4309_E-6.46.cif,Al2Sn4B4N17,-6.4599,1.484,Semiconductor,I4,79,54
Ca2N7_id4515_E-6.41.cif,Ca2N7,-6.4128,2.79,Semiconductor,C2/m,12,18
CaTi4O13_id4397_E-6.39.cif,CaTi4O13,-6.3878,1.997,Semiconductor,P1,1,36
P3C(N3O)3_id4979_E-6.32.cif,P3C(N3O)3,-6.3245,1.528,Semiconductor,P6_3,173,32
B2P2CN2_id696_E-6.27.cif,B2P2CN2,-6.271,1.079,Semiconductor,Pbcn,60,28
MgSiO2_id621_E-6.25.cif,MgSiO2,-6.2536,0.137,Semiconductor,I4_122,98,16
NaLiAl6O12_id124_E-6.24.cif,NaLiAl6O12,-6.2441,3.803,Insulator,R-3,148,60
Mg2Cd(CN)4_id2239_E-6.22.cif,Mg2Cd(CN)4,-6.2222,1.152,Semiconductor,Pban,50,22
Sr3CaN12_id2867_E-6.22.cif,Sr3CaN12,-6.22,2.512,Semiconductor,P6_3mc,186,32
N5O3_id2931_E-6.22.cif,N5O3,-6.217,2.884,Semiconductor,C2/c,15,32
NaTi2InO4_id4265_E-6.20.cif,NaTi2InO4,-6.1997,1.117,Semiconductor,I-42d,122,32
SrN4_id1397_E-6.16.cif,SrN4,-6.1581,1.611,Semiconductor,I4_1/a,88,20
Ti3S4(NO2)3_id1192_E-6.15.cif,Ti3S4(NO2)3,-6.1483,1.928,Semiconductor,R-3m,166,48
BaCa(SO2)4_id1494_E-6.09.cif,BaCa(SO2)4,-6.0897,3.135,Semiconductor,P4/nbm,125,28
SbO2_id4593_E-6.09.cif,SbO2,-6.0863,1.393,Semiconductor,Pa-3,205,12
Ti5O8_id3201_E-6.03.cif,Ti5O8,-6.0271,1.409,Semiconductor,P4_2/n,86,26
CdSiN2_id1027_E-5.98.cif,CdSiN2,-5.9788,0.652,Semiconductor,I4_122,98,16
Be2Al4B2O7_id224_E-5.97.cif,Be2Al4B2O7,-5.9723,3.952,Insulator,Aea2,41,60
Li2PC11N_id3695_E-5.96.cif,Li2PC11N,-5.9554,0.075,Semiconductor,P2/c,13,60
ScSNO3_id992_E-5.94.cif,ScSNO3,-5.9367,2.475,Semiconductor,Pca2_1,29,24
N3O_id4098_E-5.93.cif,N3O,-5.925,3.212,Semiconductor,R-3c,167,24
Ti3O16_id2089_E-5.90.cif,Ti3O16,-5.9021,1.215,Semiconductor,P2,3,19
KSr(BO2)6_id2573_E-5.90.cif,KSr(BO2)6,-5.902,2.076,Semiconductor,P-31c,163,40
Ba2NaSn(NO)4_id1374_E-5.90.cif,Ba2NaSn(NO)4,-5.8993,2.432,Semiconductor,I-42d,122,48
PO_id3916_E-5.90.cif,PO,-5.8991,1.862,Semiconductor,Pbca,61,16
ScO5_id2227_E-5.89.cif,ScO5,-5.8888,1.501,Semiconductor,C222_1,20,24
CaGaO2_id3326_E-5.88.cif,CaGaO2,-5.8843,2.346,Semiconductor,I4_122,98,16
LiScTiZnBAsPC4N3_id2509_E-5.88.cif,LiScTiZnBAsPC4N3,-5.8828,0.177,Semiconductor,Pca2_1,29,56
Ti4Zn(NO)2_id2662_E-5.88.cif,Ti4Zn(NO)2,-5.8825,1.173,Semiconductor,P4/mnc,128,36
Ti_id4587_E-5.87.cif,Ti,-5.8716,0.772,Semiconductor,Im-3m,229,36
MgGeO2_id1320_E-5.84.cif,MgGeO2,-5.8373,1.154,Semiconductor,I4_122,98,16
Sr3O4_id3928_E-5.82.cif,Sr3O4,-5.8186,3.017,Semiconductor,P6_3,173,14
Al2P2NO8_id2282_E-5.81.cif,Al2P2NO8,-5.8133,1.593,Semiconductor,Pcca,54,52
Sr2LiSb(N2O3)2_id2444_E-5.80.cif,Sr2LiSb(N2O3)2,-5.8012,2.135,Semiconductor,I4_1/a,88,56
TiSi4_id2908_E-5.79.cif,TiSi4,-5.7874,0.273,Semiconductor,Ccce,68,20
SrSn(PO)4_id3096_E-5.78.cif,SrSn(PO)4,-5.784,2.24,Semiconductor,I4_1/a,88,40
Ba(SiO)2_id3734_E-5.78.cif,Ba(SiO)2,-5.7822,0.056,Semiconductor,Pbca,61,20
Sc3P(SN3)3_id1950_E-5.78.cif,Sc3P(SN3)3,-5.7785,1.177,Semiconductor,R-3m,166,48
ScTe_id1426_E-5.74.cif,ScTe,-5.7446,0.398,Semiconductor,I4/mcm,140,16
SiO3_id2631_E-5.74.cif,SiO3,-5.7415,0.468,Semiconductor,I-42d,122,32
C13Se2_id2934_E-5.73.cif,C13Se2,-5.7265,1.161,Semiconductor,C2/c,15,60
NaCaTi(NO)2_id498_E-5.73.cif,NaCaTi(NO)2,-5.7263,2.025,Semiconductor,Pca2_1,29,28
ScTiSn_id4898_E-5.72.cif,ScTiSn,-5.7204,0.145,Semiconductor,P4/mmm,123,12
ScGa3O7_id707_E-5.72.cif,ScGa3O7,-5.716,1.329,Semiconductor,Pm-3n,223,22
As2O3_id4736_E-5.71.cif,As2O3,-5.7127,1.298,Semiconductor,Pccn,56,20
Si2PO2_id2278_E-5.71.cif,Si2PO2,-5.7099,0.445,Semiconductor,Pca2_1,29,20
LiGeO2_id3753_E-5.69.cif,LiGeO2,-5.6868,2.757,Semiconductor,I4_122,98,16
Ti2CdInO2_id4665_E-5.68.cif,Ti2CdInO2,-5.6787,0.087,Semiconductor,P4_12_12,92,24
BaN2O_id2286_E-5.67.cif,BaN2O,-5.667,0.523,Semiconductor,I4_122,98,16
SrGa2GeO4_id1678_E-5.66.cif,SrGa2GeO4,-5.6556,0.907,Semiconductor,I222,23,16
Ca2Sc2Cd2SO9_id3630_E-5.64.cif,Ca2Sc2Cd2SO9,-5.6449,1.735,Semiconductor,Pban,50,32
AlGaN2_id1998_E-5.64.cif,AlGaN2,-5.6429,0.115,Semiconductor,Fm-3m,225,16
As2NO_id2676_E-5.63.cif,As2NO,-5.6302,0.788,Semiconductor,Pca2_1,29,16
BaCaO4_id939_E-5.62.cif,BaCaO4,-5.6228,3.304,Semiconductor,Pban,50,12
ScAl2SO3_id3752_E-5.62.cif,ScAl2SO3,-5.6202,2.359,Semiconductor,P4/nmm,129,14
Sc3GeSe2_id798_E-5.61.cif,Sc3GeSe2,-5.6107,0.304,Semiconductor,P2_1/c,14,24
NaGeO2_id4834_E-5.61.cif,NaGeO2,-5.6059,1.851,Semiconductor,I4_122,98,16
TiGa3N3O4_id834_E-5.60.cif,TiGa3N3O4,-5.6042,0.109,Semiconductor,Pm-3n,223,22
ScAsS2N_id4570_E-5.60.cif,ScAsS2N,-5.6032,1.726,Semiconductor,Pca2_1,29,20
SrCaO4_id1701_E-5.60.cif,SrCaO4,-5.6014,3.444,Semiconductor,P4/nbm,125,12
BaCaO4_id3765_E-5.60.cif,BaCaO4,-5.5985,0.228,Semiconductor,P4/nbm,125,12
BaO2_id4697_E-5.59.cif,BaO2,-5.5934,3.863,Insulator,Pca2_1,29,12
Mg(SnO2)2_id1968_E-5.59.cif,Mg(SnO2)2,-5.5895,1.389,Semiconductor,P4_2/mcm,132,14
AlGeN2_id4815_E-5.56.cif,AlGeN2,-5.5575,0.304,Semiconductor,I4_122,98,16
Ba2Sr2LiP2S2(N2O3)2_id4751_E-5.55.cif,Ba2Sr2LiP2S2(N2O3)2,-5.5457,2.496,Semiconductor,P3_121,152,57
Sn3GeC12_id3737_E-5.53.cif,Sn3GeC12,-5.5339,0.08,Semiconductor,R-3,148,48
LiTiS2_id4743_E-5.53.cif,LiTiS2,-5.5272,0.69,Semiconductor,I-42d,122,32
SrScO12_id1681_E-5.53.cif,SrScO12,-5.5267,0.059,Semiconductor,P-31c,163,28
Cd(GaO2)6_id2165_E-5.52.cif,Cd(GaO2)6,-5.519,1.721,Semiconductor,Im-3,204,38
K2Na(BO)6_id3717_E-5.51.cif,K2Na(BO)6,-5.5135,1.651,Semiconductor,P6_322,182,30
BeSbN_id4826_E-5.51.cif,BeSbN,-5.5098,1.884,Semiconductor,P6_222,180,9
LiSiO2_id1931_E-5.51.cif,LiSiO2,-5.5058,3.568,Insulator,I4_122,98,16
AsO_id4255_E-5.50.cif,AsO,-5.495,1.04,Semiconductor,Pca2_1,29,8
BaSrCaO8_id40_E-5.48.cif,BaSrCaO8,-5.4771,0.285,Semiconductor,P4/nbm,125,22
BaLi3MgTiSi2N6O7_id4537_E-5.47.cif,BaLi3MgTiSi2N6O7,-5.4737,2.113,Semiconductor,Pc,7,42
B3AsPO7_id4789_E-5.47.cif,B3AsPO7,-5.4701,1.11,Semiconductor,P6_322,182,24
Ti2Si3_id3825_E-5.44.cif,Ti2Si3,-5.4376,0.202,Semiconductor,Pnma,62,20
C(NO2)3_id284_E-5.43.cif,C(NO2)3,-5.4316,3.452,Semiconductor,P3_2,145,30
SiGeN2_id4702_E-5.43.cif,SiGeN2,-5.4266,2.748,Semiconductor,I4_122,98,16
NaSrGe2AsO4_id4278_E-5.41.cif,NaSrGe2AsO4,-5.413,1.122,Semiconductor,I222,23,18
GaO_id2645_E-5.41.cif,GaO,-5.4088,0.362,Semiconductor,I4_122,98,16
AlGaO2_id25_E-5.41.cif,AlGaO2,-5.4078,2.473,Semiconductor,Pca2_1,29,16
GaO_id3166_E-5.40.cif,GaO,-5.404,0.772,Semiconductor,Pbca,61,16
TiGeSbS2O_id4885_E-5.40.cif,TiGeSbS2O,-5.4022,1.01,Semiconductor,P6_522,179,36
Sc_id4180_E-5.40.cif,Sc,-5.397,1.079,Semiconductor,P6cc,184,18
KTi3ZnTeO12_id2750_E-5.39.cif,KTi3ZnTeO12,-5.3898,1.193,Semiconductor,P-3,147,36
KNa2Ca2TiO6_id2008_E-5.37.cif,KNa2Ca2TiO6,-5.3737,2.214,Semiconductor,C2/m,12,24
BaN6_id686_E-5.36.cif,BaN6,-5.3582,2.058,Semiconductor,Immm,71,14
CaGa3O7_id4674_E-5.36.cif,CaGa3O7,-5.3577,1.354,Semiconductor,Pm-3n,223,22
LiB4PN2_id327_E-5.35.cif,LiB4PN2,-5.3467,0.468,Semiconductor,I4_122,98,32
BaCaGa2N11_id75_E-5.34.cif,BaCaGa2N11,-5.3441,2.156,Semiconductor,P-3m1,164,15
NaScO6_id2055_E-5.33.cif,NaScO6,-5.33,0.627,Semiconductor,P-31c,163,16
Ge(SbN)2_id86_E-5.31.cif,Ge(SbN)2,-5.3132,1.337,Semiconductor,P4_12_12,92,20
Mg3Ga(NO)2_id4087_E-5.31.cif,Mg3Ga(NO)2,-5.3128,1.746,Semiconductor,C2/m,12,16
Ti(GaN)4_id2504_E-5.31.cif,Ti(GaN)4,-5.3096,0.12,Semiconductor,Ccce,68,36
BaS_id3668_E-5.31.cif,BaS,-5.3092,0.252,Semiconductor,Fm-3m,225,8
Sr2N2O_id4096_E-5.30.cif,Sr2N2O,-5.3014,1.542,Semiconductor,Aea2,41,40
InO2_id664_E-5.30.cif,InO2,-5.2975,1.357,Semiconductor,Pban,50,12
P4CS2N5_id2216_E-5.29.cif,P4CS2N5,-5.295,1.175,Semiconductor,I-42d,122,48
Li(SiS2)2_id2623_E-5.29.cif,Li(SiS2)2,-5.2894,1.387,Semiconductor,P-42m,111,7
TiIn3O3_id3748_E-5.28.cif,TiIn3O3,-5.2801,0.254,Semiconductor,Pm-3n,223,14
K2Ti2Si2B4N5O_id4060_E-5.26.cif,K2Ti2Si2B4N5O,-5.2628,1.913,Semiconductor,P4_2/m,84,32
AlAsO2_id1712_E-5.26.cif,AlAsO2,-5.2605,1.914,Semiconductor,P1,1,16
BS2_id1789_E-5.26.cif,BS2,-5.2593,1.811,Semiconductor,Pbca,61,24
K2CaGaO6_id198_E-5.25.cif,K2CaGaO6,-5.2504,3.711,Insulator,Fm-3m,225,40
Ca2N3O_id4083_E-5.25.cif,Ca2N3O,-5.2485,2.734,Semiconductor,P6_222,180,18
Ba2Na7Ge2B2As2(PO12)2_id3478_E-5.24.cif,Ba2Na7Ge2B2As2(PO12)2,-5.2373,0.749,Semiconductor,P-1,2,41
BeGa2SO2_id4867_E-5.23.cif,BeGa2SO2,-5.2331,1.773,Semiconductor,P3_221,154,18
Ca2Te2As2N7_id2656_E-5.23.cif,Ca2Te2As2N7,-5.2291,0.935,Semiconductor,Ibam,72,52
CdN3_id1780_E-5.23.cif,CdN3,-5.2276,0.149,Semiconductor,R-3,148,24
Ba(SbO2)2_id3423_E-5.22.cif,Ba(SbO2)2,-5.2188,0.122,Semiconductor,Pnnm,58,14
Sr3(CO3)2_id4082_E-5.21.cif,Sr3(CO3)2,-5.2059,3.192,Semiconductor,P3c1,158,22
LiCaSb(P2O9)2_id1283_E-5.20.cif,LiCaSb(P2O9)2,-5.205,2.055,Semiconductor,I222,23,50
TiZnO3_id4365_E-5.20.cif,TiZnO3,-5.1992,2.341,Semiconductor,Cmc2_1,36,20
ScS4_id3820_E-5.19.cif,ScS4,-5.1851,2.259,Semiconductor,Pcca,54,20
Sc2TiZn2O5_id2187_E-5.18.cif,Sc2TiZn2O5,-5.1842,0.06,Semiconductor,P1,1,30
AlSnO_id1395_E-5.18.cif,AlSnO,-5.1838,1.48,Semiconductor,C222_1,20,24
CaPN2_id2050_E-5.18.cif,CaPN2,-5.1794,2.09,Semiconductor,I4_122,98,16
Li(SeN2)2_id4893_E-5.18.cif,Li(SeN2)2,-5.1781,1.468,Semiconductor,Fd-3m,227,56
LiSi(AsO)2_id1580_E-5.18.cif,LiSi(AsO)2,-5.1772,1.897,Semiconductor,I4_122,98,24
NaTiO6_id4392_E-5.17.cif,NaTiO6,-5.1685,0.438,Semiconductor,P-31c,163,16
Ga6C(N2O)3_id1609_E-5.16.cif,Ga6C(N2O)3,-5.1621,1.69,Semiconductor,R-3m,166,48
AlSi3S4_id4990_E-5.15.cif,AlSi3S4,-5.1522,2.254,Semiconductor,I-42m,121,16
Li5TiB4As4(S2O)2_id1472_E-5.14.cif,Li5TiB4As4(S2O)2,-5.137,1.489,Semiconductor,P4,75,20
Ba2O5_id470_E-5.13.cif,Ba2O5,-5.1331,2.638,Semiconductor,P4_2/mnm,136,14
SrInO6_id2700_E-5.13.cif,SrInO6,-5.1312,2.25,Semiconductor,P6_322,182,16
LiSiCS3O_id2311_E-5.13.cif,LiSiCS3O,-5.1283,2.331,Semiconductor,P6_4,172,42
Se2O3_id4600_E-5.13.cif,Se2O3,-5.1254,2.181,Semiconductor,Pbcn,60,20
SrZn2O4_id2433_E-5.12.cif,SrZn2O4,-5.1238,2.086,Semiconductor,Fd-3m,227,56
Sn2Se2SO5_id112_E-5.12.cif,Sn2Se2SO5,-5.1224,1.428,Semiconductor,Pccn,56,40
NaLiAsN2O5_id1181_E-5.10.cif,NaLiAsN2O5,-5.1041,1.981,Semiconductor,P6_3,173,60
BaLiO4_id456_E-5.10.cif,BaLiO4,-5.1015,3.261,Semiconductor,Pban,50,12
Sc_id4332_E-5.10.cif,Sc,-5.1004,2.069,Semiconductor,P4_2/mbc,135,56
Te(NO)3_id1634_E-5.10.cif,Te(NO)3,-5.0951,0.596,Semiconductor,P6_4,172,21
Si_id3879_E-5.09.cif,Si,-5.0862,2.324,Semiconductor,Cmce,64,28
K4GeO4_id4357_E-5.08.cif,K4GeO4,-5.0826,2.667,Semiconductor,P-42_1c,114,18
MgGeO2_id2199_E-5.08.cif,MgGeO2,-5.0812,1.599,Semiconductor,I4_122,98,16
CdIn2O4_id1571_E-5.07.cif,CdIn2O4,-5.0671,0.439,Semiconductor,Pban,50,14
Li2Ge2O3_id717_E-5.06.cif,Li2Ge2O3,-5.0581,1.238,Semiconductor,Pbcn,60,28
BaSiS2_id3489_E-5.05.cif,BaSiS2,-5.0485,2.064,Semiconductor,I4_1/amd,141,16
BaMgGeO3_id3446_E-5.05.cif,BaMgGeO3,-5.0464,2.015,Semiconductor,Amm2,38,12
Li2TiSi2BO15_id1764_E-5.05.cif,Li2TiSi2BO15,-5.0458,1.091,Semiconductor,Pc,7,42
ScO6_id4241_E-5.04.cif,ScO6,-5.0423,2.563,Semiconductor,P6/mmm,191,21
P_id2096_E-5.04.cif,P,-5.0421,1.508,Semiconductor,P-43n,218,24
Be3BO8_id3475_E-5.04.cif,Be3BO8,-5.0358,1.716,Semiconductor,I-42d,122,48
ScGeBSbO10_id4619_E-5.03.cif,ScGeBSbO10,-5.0341,2.532,Semiconductor,P2_1/m,11,28
NaSbO2_id4449_E-5.03.cif,NaSbO2,-5.0302,1.711,Semiconductor,I4_122,98,16
LiSiS2_id3483_E-5.03.cif,LiSiS2,-5.029,2.348,Semiconductor,I-42m,121,16
KSrO8_id2022_E-5.02.cif,KSrO8,-5.02,0.921,Semiconductor,P4/nbm,125,20
Si2B9_id4616_E-5.02.cif,Si2B9,-5.0158,2.3,Semiconductor,P4bm,100,44
LiAsO4_id4673_E-5.01.cif,LiAsO4,-5.0145,2.646,Semiconductor,I4_122,98,24
KB2SeSO_id4407_E-5.01.cif,KB2SeSO,-5.0138,2.69,Semiconductor,Pca2_1,29,24
Ca2O7_id1291_E-5.01.cif,Ca2O7,-5.0118,1.333,Semiconductor,P4_2cm,101,36
TeS2O3_id1782_E-5.01.cif,TeS2O3,-5.0095,2.441,Semiconductor,Aea2,41,24
LiSc7O10_id3876_E-5.01.cif,LiSc7O10,-5.0092,1.437,Semiconductor,P2/c,13,36
SbPSe2S2(NO2)3_id2648_E-5.01.cif,SbPSe2S2(NO2)3,-5.0092,2.12,Semiconductor,P2/c,13,60
BeAl(GaO3)2_id3292_E-5.01.cif,BeAl(GaO3)2,-5.0089,2.502,Semiconductor,P-42c,112,40
B(AsO)12_id4886_E-5.01.cif,B(AsO)12,-5.0086,0.708,Semiconductor,I432,211,50
InO_id4528_E-5.01.cif,InO,-5.008,0.615,Semiconductor,P4_2/ncm,138,8
ZnSn2BO4_id335_E-5.01.cif,ZnSn2BO4,-5.0064,1.656,Semiconductor,P-42c,112,16
BaTeN3_id2796_E-5.00.cif,BaTeN3,-5.0011,0.436,Semiconductor,R-3,148,30
Sn2O_id3913_E-5.00.cif,Sn2O,-4.9975,0.546,Semiconductor,Pbcn,60,12
Li3(SbO6)2_id1948_E-4.99.cif,Li3(SbO6)2,-4.9924,1.722,Semiconductor,P6/mcc,192,34
Li2Ga2Si3(SO3)2_id1380_E-4.99.cif,Li2Ga2Si3(SO3)2,-4.9911,1.941,Semiconductor,C2/m,12,30
Ba2GeC2SN3O4_id4838_E-4.99.cif,Ba2GeC2SN3O4,-4.988,1.971,Semiconductor,P2/m,10,13
BaInO6_id2991_E-4.99.cif,BaInO6,-4.9873,2.006,Semiconductor,P6_322,182,16
K2NaIn3O6_id1636_E-4.99.cif,K2NaIn3O6,-4.9863,1.604,Semiconductor,P-3c1,165,24
Ti2GaO_id2076_E-4.97.cif,Ti2GaO,-4.9749,1.509,Semiconductor,Pmmn,59,8
SrSiP4_id16_E-4.97.cif,SrSiP4,-4.9736,1.02,Semiconductor,I4_1/a,88,24
Mg2Be3N2_id4913_E-4.97.cif,Mg2Be3N2,-4.9728,0.073,Semiconductor,R-3m,166,21
Li8Si2S2NO8_id1920_E-4.97.cif,Li8Si2S2NO8,-4.972,0.467,Semiconductor,P2_1/c,14,42
As2O_id859_E-4.96.cif,As2O,-4.9639,0.218,Semiconductor,Pbcn,60,12
K2(SnO2)3_id831_E-4.96.cif,K2(SnO2)3,-4.9636,0.328,Semiconductor,P-31c,163,22
NaSrO12_id4289_E-4.96.cif,NaSrO12,-4.9634,2.559,Semiconductor,P-31c,163,28
In3SbO4_id2594_E-4.96.cif,In3SbO4,-4.9597,0.255,Semiconductor,P4_2/m,84,16
Sr2CSeO2_id3510_E-4.96.cif,Sr2CSeO2,-4.9568,1.801,Semiconductor,C222,21,12
Si2GeAs2(PO)2_id3149_E-4.96.cif,Si2GeAs2(PO)2,-4.9561,0.971,Semiconductor,P4_2mc,105,18
SrGaSiPN4O13_id802_E-4.95.cif,SrGaSiPN4O13,-4.9526,2.466,Semiconductor,P2_1,4,42
NaBe(GaO2)2_id1378_E-4.95.cif,NaBe(GaO2)2,-4.952,1.681,Semiconductor,P6_422,181,24
Mg(P3O)2_id3865_E-4.95.cif,Mg(P3O)2,-4.95,1.364,Semiconductor,P4_2/mnm,136,18
Si_id1497_E-4.94.cif,Si,-4.9387,0.84,Semiconductor,I4_1/a,88,20
Si_id2894_E-4.92.cif,Si,-4.9204,0.251,Semiconductor,I-43d,220,28
LiB2P_id4348_E-4.92.cif,LiB2P,-4.9186,1.557,Semiconductor,I4_1/amd,141,16
Li2CaPO2_id3414_E-4.91.cif,Li2CaPO2,-4.9076,3.688,Insulator,Cmcm,63,24
Ba2S3_id2773_E-4.90.cif,Ba2S3,-4.9047,2.058,Semiconductor,Pn-3m,224,10
BaSnS2_id225_E-4.90.cif,BaSnS2,-4.9016,0.738,Semiconductor,I4_122,98,16
CaP2_id4381_E-4.90.cif,CaP2,-4.9011,1.42,Semiconductor,P4_332,212,12
Ba2GeS3O5_id1301_E-4.90.cif,Ba2GeS3O5,-4.8994,1.215,Semiconductor,P2_1/c,14,44
BePSeN_id3152_E-4.89.cif,BePSeN,-4.8863,1.466,Semiconductor,Pca2_1,29,16
KGa2AsO8_id4773_E-4.88.cif,KGa2AsO8,-4.8821,2.434,Semiconductor,I-42m,121,24
As2SN3O2_id3448_E-4.88.cif,As2SN3O2,-4.8776,0.65,Semiconductor,P3_121,152,24
LiBeZnO2_id2357_E-4.88.cif,LiBeZnO2,-4.8774,2.966,Semiconductor,Ibam,72,40
LiMg2O6_id4967_E-4.88.cif,LiMg2O6,-4.877,2.143,Semiconductor,P-3c1,165,18
NaZn(As3O2)2_id1805_E-4.87.cif,NaZn(As3O2)2,-4.8744,1.191,Semiconductor,I4mm,107,24
In(TeO2)4_id1744_E-4.87.cif,In(TeO2)4,-4.8707,2.12,Semiconductor,P-42_1c,114,26
Si2As4P11_id2059_E-4.87.cif,Si2As4P11,-4.8664,1.13,Semiconductor,P2_12_12,18,34
O2_id3508_E-4.86.cif,O2,-4.8618,1.114,Semiconductor,Pbca,61,16
KNaCaO6_id3504_E-4.86.cif,KNaCaO6,-4.8592,3.693,Insulator,P-31c,163,18
SiGeP9_id1205_E-4.86.cif,SiGeP9,-4.859,0.555,Semiconductor,C222_1,20,44
BaCdO12_id3665_E-4.85.cif,BaCdO12,-4.8502,0.097,Semiconductor,P6_322,182,28
KMg2Be6InGa6(GeO9)2_id799_E-4.84.cif,KMg2Be6InGa6(GeO9)2,-4.8436,2.063,Semiconductor,P321,150,36
TiSe3S4_id4541_E-4.84.cif,TiSe3S4,-4.8398,0.566,Semiconductor,I4cm,108,32
LiCaB(NO8)2_id3690_E-4.84.cif,LiCaB(NO8)2,-4.8385,0.512,Semiconductor,P2_1,4,42
CaZnO2_id3776_E-4.83.cif,CaZnO2,-4.8284,2.321,Semiconductor,I4_122,98,16
Na2Ca3NO6_id103_E-4.82.cif,Na2Ca3NO6,-4.8221,1.117,Semiconductor,P2,3,12
SiP2_id3936_E-4.82.cif,SiP2,-4.8215,0.906,Semiconductor,P6_522,179,18
KSbO6_id3539_E-4.82.cif,KSbO6,-4.8196,2.608,Semiconductor,P6_322,182,16
Si5S4_id2788_E-4.82.cif,Si5S4,-4.8172,0.613,Semiconductor,I4_1/a,88,36
GeP_id275_E-4.81.cif,GeP,-4.8095,2.465,Semiconductor,P4_132,213,16
Li5SnN4_id4174_E-4.80.cif,Li5SnN4,-4.8018,2.359,Semiconductor,Ibam,72,40
Mg3Sc8C5_id4479_E-4.80.cif,Mg3Sc8C5,-4.7987,1.635,Semiconductor,P4_2/nnm,134,32
GaBN2_id3536_E-4.80.cif,GaBN2,-4.7961,1.455,Semiconductor,I4_122,98,16
Ca2O5_id3224_E-4.79.cif,Ca2O5,-4.7945,0.241,Semiconductor,Pccn,56,28
Li6Ga6O13_id3125_E-4.78.cif,Li6Ga6O13,-4.7836,0.874,Semiconductor,Pm-3,200,25
KO6_id4024_E-4.78.cif,KO6,-4.7802,2.949,Semiconductor,P6_322,182,14
SrCaO6_id815_E-4.78.cif,SrCaO6,-4.7793,2.644,Semiconductor,P4_2/nbc,133,32
KBaO6_id4950_E-4.78.cif,KBaO6,-4.7786,0.757,Semiconductor,P-31c,163,16
S2O_id4409_E-4.78.cif,S2O,-4.7758,3.226,Semiconductor,Pba2,32,24
ScSiTeP3S_id210_E-4.77.cif,ScSiTeP3S,-4.7725,2.384,Semiconductor,Pca2_1,29,28
ScSeS6_id2596_E-4.77.cif,ScSeS6,-4.7694,1.227,Semiconductor,Cmc2_1,36,32
TiAlSi2O17_id1976_E-4.77.cif,TiAlSi2O17,-4.7673,1.156,Semiconductor,P2_1,4,42
SnAsO_id1114_E-4.76.cif,SnAsO,-4.7617,0.105,Semiconductor,P4_2/ncm,138,12
KSn(SO)4_id3065_E-4.76.cif,KSn(SO)4,-4.7605,1.411,Semiconductor,P4/nbm,125,20
